0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
0.000000, 250.000000, 0.000000, 0.000000, 0.000000, 250.000000, 250.000000, 1.570796
